Date Time,Sensor_Data,Feature_1,Feature_2,Actual_Data
6/15/16  21:00,73.9,45,35,73.9
6/15/16  22:00,71.1,45,39,71.1
6/15/16  23:00,70,46,42,70
6/15/16  00:00,66.9,46.9,49,66.9
6/15/16  01:00,66.9,46,47,66.9
6/15/16  02:00,66,46,48,66
6/15/16  03:00,66.9,45,45,66.9
6/15/16  04:00,64,46,52,64
6/15/16  05:00,62.1,48,60,62.1
6/15/16  06:00,64.9,48,54,64.9
6/15/16  07:00,66.9,46.9,49,66.9
6/15/16  08:00,69.1,48.9,49,69.1
6/15/16  09:00,73,46.9,39,73
6/15/16  10:00,75.9,44.1,32,75.9
6/15/16  11:00,79,41,26,79
6/15/16  12:00,82,44.1,26,82
6/15/16  13:00,84,43,24,84
6/15/16  14:00,82.9,46,27,82.9
6/15/16  15:00,82.9,43,24,82.9
6/15/16  16:00,81,52,36,81
6/15/16  17:00,79,54,42,79
6/15/16  18:00,77,54,45,77
6/15/16  19:00,77,55.9,48,77
6/16/16  20:00,75.9,55.9,50,75.9
6/16/16  21:00,75,57,53,75
6/16/16  22:00,75.9,54,46,75.9
6/16/16  23:00,75,57,53,75
6/16/16  00:00,75,57.9,55,75
6/16/16  01:00,73,59,61,73
6/16/16  02:00,73,60.1,64,73
6/16/16  03:00,69.1,63,81,69.1
6/16/16  04:00,68,64,87,68
6/16/16  05:00,68,64.9,90,68
6/16/16  06:39,66.9,64.9,93,66.9
6/16/16  06:00,66.9,64.9,93,66.9
6/16/16  07:15,66.9,64.9,93,66.9
6/16/16  07:22,66.9,64.9,93,66.9
6/16/16  07:40,66,64,93,66
6/16/16  07:00,66,64,93,66
6/16/16  08:00,66,64,93,66
6/16/16  08:24,66.9,64.9,93,66.9
6/16/16  08:43,66,64,93,66
6/16/16  08:00,66.9,64,90,66.9
6/16/16  09:00,66.9,64,90,66.9
6/16/16  10:00,69.1,64,84,69.1
6/16/16  11:00,70,61,73,70
6/16/16  12:00,71.1,60.1,68,71.1
6/16/16  13:00,68,60.1,76,68
6/16/16  14:00,66.9,64,90,66.9
6/16/16  15:00,69.1,61,75,69.1
6/16/16  16:00,72,60.1,66,72
6/16/16  17:00,72,60.1,66,72
6/16/16  18:00,72,57.9,61,72
6/16/16  19:00,71.1,60.1,68,71.1
6/17/16  20:00,70,57.9,65,70
6/17/16  21:00,69.1,57.9,68,69.1
6/17/16  22:00,68,55.9,65,68
6/17/16  23:00,68,55.9,65,68
6/17/16  00:00,69.1,57,65,69.1
6/17/16  01:00,68,59,73,68
6/17/16  02:00,68,57.9,70,68
6/17/16  03:00,66.9,59,76,66.9
6/17/16  04:00,66,60.1,81,66
6/17/16  05:00,64.9,60.1,84,64.9
6/17/16  06:00,66.9,57.9,73,66.9
6/17/16  07:00,70,55.9,61,70
6/17/16  08:00,71.1,55.9,59,71.1
6/17/16  09:00,72,57,59,72
6/17/16  10:00,71.1,59,66,71.1
6/17/16  11:00,73.9,59,59,73.9
6/17/16  12:00,73.9,59,59,73.9
6/17/16  13:00,72,54,53,72
6/17/16  14:00,75.9,54,46,75.9
6/17/16  15:00,75.9,50,40,75.9
6/17/16  16:00,75,46.9,37,75
6/17/16  17:00,72,45,38,72
6/17/16  18:00,70,42.1,36,70
6/17/16  19:00,68,46,45,68
6/18/16  20:00,66,48.9,54,66
6/18/16  21:00,64.9,46.9,52,64.9
6/18/16  22:00,64,46.9,54,64
6/18/16  23:00,63,48,58,63
6/18/16  00:00,63,48,58,63
6/18/16  01:00,63,48,58,63
6/18/16  02:00,63,48.9,60,63
6/18/16  03:00,63,48,58,63
6/18/16  04:00,62.1,48,60,62.1
6/18/16  05:00,62.1,46.9,58,62.1
6/18/16  06:00,64,48,56,64
6/18/16  07:00,66,46.9,50,66
6/18/16  08:00,69.1,48,47,69.1
6/18/16  09:00,72,50,46,72
6/18/16  10:00,75,53.1,46,75
6/18/16  11:00,81,53.1,38,81
6/18/16  12:00,84,50,31,84
6/18/16  13:00,86,50,29,86
6/18/16  14:00,86,51.1,30,86
6/18/16  15:00,82,55.9,41,82
6/18/16  16:00,81,53.1,38,81
6/18/16  17:00,80.1,51.1,36,80.1
6/18/16  18:00,77,50,39,77
6/18/16  19:00,75,48.9,40,75
6/19/16  20:00,73.9,48.9,41,73.9
6/19/16  21:00,73,48,41,73
6/19/16  22:00,73,51.1,46,73
6/19/16  23:00,71.1,54,55,71.1
6/19/16  00:00,71.1,55.9,59,71.1
6/19/16  01:00,71.1,48.9,45,71.1
6/19/16  02:00,69.1,51.1,53,69.1
6/19/16  03:00,69.1,52,54,69.1
6/19/16  04:00,68,51.1,55,68
6/19/16  05:00,68,51.1,55,68
6/19/16  06:00,68,53.1,59,68
6/19/16  07:00,69.1,53.1,57,69.1
6/19/16  08:00,72,54,53,72
6/19/16  09:00,75,55,50,75
6/19/16  10:00,79,55.9,45,79
6/19/16  11:00,82.9,55,38,82.9
6/19/16  12:00,87.1,57.9,37,87.1
6/19/16  13:00,84,60.1,44,84
6/19/16  14:00,82,59,45,82
6/19/16  15:00,80.1,60.1,50,80.1
6/19/16  16:00,77,59,54,77
6/19/16  17:00,73,57.9,59,73
6/19/16  18:00,73,55.9,55,73
6/19/16  19:00,70,57,63,70
6/20/16  20:00,69.1,57,65,69.1
6/20/16  21:00,68,55.9,65,68
6/20/16  22:00,68,55.9,65,68
6/20/16  23:00,66.9,57,70,66.9
6/20/16  00:00,66,57.9,75,66
6/20/16  01:00,66,57.9,75,66
6/20/16  02:00,66,57.9,75,66
6/20/16  03:00,66,59,78,66
6/20/16  04:00,64,60.1,87,64
6/20/16  05:00,64.9,60.1,84,64.9
6/20/16  06:00,66.9,61,81,66.9
6/20/16  07:00,69.1,61,75,69.1
6/20/16  08:00,72,62.1,71,72
6/20/16  09:00,75.9,62.1,62,75.9
6/20/16  10:00,79,63,58,79
6/20/16  11:00,80.1,64,58,80.1
6/20/16  12:00,81,64,56,81
6/20/16  13:00,82,63,52,82
6/20/16  14:00,82,63,52,82
6/20/16  15:00,80.1,63,56,80.1
6/20/16  16:00,79,61,54,79
6/20/16  17:00,78.1,62.1,58,78.1
6/20/16  18:00,78.1,61,56,78.1
6/20/16  19:00,78.1,62.1,58,78.1
6/21/16  20:00,77,63,62,77
6/21/16  21:00,78.1,63,60,78.1
6/21/16  22:00,80.1,60.1,50,80.1
6/21/16  23:00,78.1,57.9,50,78.1
6/21/16  00:00,79,55.9,45,79
6/21/16  01:00,78.1,55.9,46,78.1
6/21/16  02:00,77,57,50,77
6/21/16  03:00,77,57.9,52,77
6/21/16  04:00,77,59,54,77
6/21/16  05:00,75.9,60.1,58,75.9
6/21/16  06:00,75,62.1,64,75
6/21/16  07:00,72,60.1,66,72
6/21/16  08:00,73,57.9,59,73
6/21/16  09:00,75.9,54,46,75.9
6/21/16  10:00,79,54,42,79
6/21/16  11:00,82.9,52,34,82.9
6/21/16  12:00,82.9,53.1,36,82.9
6/21/16  13:00,84.9,53.1,33,84.9
6/21/16  14:00,86,53.1,32,86
6/21/16  15:00,86,55,35,86
6/21/16  16:00,84.9,55,36,84.9
6/21/16  17:00,81,60.1,49,81
6/21/16  18:00,80.1,63,56,80.1
6/21/16  19:00,80.1,63,56,80.1
6/22/16  20:00,80.1,44.1,28,80.1
6/22/16  21:00,78.1,46,32,78.1
6/22/16  22:00,77,46,33,77
6/22/16  23:00,73.9,45,35,73.9
6/22/16  00:00,73,46.9,39,73
6/22/16  01:00,73,44.1,35,73
6/22/16  02:00,71.1,45,39,71.1
6/22/16  03:00,70,48,46,70
6/22/16  04:00,69.1,48,47,69.1
6/22/16  05:00,70,50,49,70
6/22/16  06:00,69.1,54,58,69.1
6/22/16  07:00,72,57,59,72
6/22/16  08:00,73.9,55,52,73.9
6/22/16  09:00,77,53.1,43,77
6/22/16  10:00,80.1,53.1,39,80.1
6/22/16  11:00,82.9,51.1,33,82.9
6/22/16  12:00,84,50,31,84
6/22/16  13:00,82,48,30,82
6/22/16  14:00,84,46,26,84
6/22/16  15:00,82.9,46,27,82.9
6/22/16  16:00,84,46,26,84
6/22/16  17:00,82.9,46.9,28,82.9
6/22/16  18:00,82,48,30,82
6/22/16  19:00,80.1,48,32,80.1
6/23/16  20:00,79,46.9,32,79
6/23/16  21:00,77,46,33,77
6/23/16  22:00,75.9,48,37,75.9
6/23/16  23:00,73,51.1,46,73
6/23/16  00:00,73,48.9,42,73
6/23/16  01:00,73.9,48.9,41,73.9
6/23/16  02:00,71.1,51.1,49,71.1
6/23/16  03:00,71.1,51.1,49,71.1
6/23/16  04:00,70,48.9,47,70
6/23/16  05:00,70,48.9,47,70
6/23/16  06:00,69.1,53.1,57,69.1
6/23/16  07:00,71.1,55.9,59,71.1
6/23/16  08:00,73.9,57,55,73.9
6/23/16  09:00,75.9,57.9,54,75.9
6/23/16  10:00,77,57.9,52,77
6/23/16  11:00,75.9,60.1,58,75.9
6/23/16  12:00,78.1,57.9,50,78.1
6/23/16  13:00,79,59,50,79
6/23/16  14:00,80.1,59,48,80.1
6/23/16  15:00,81,59,47,81
6/23/16  16:00,79,60.1,52,79
6/23/16  17:00,78.1,60.1,54,78.1
6/23/16  18:00,77,63,62,77
6/23/16  19:00,75,64,69,75
6/24/16  20:00,73,64.9,76,73
6/24/16  21:00,73,64,73,73
6/24/16  22:00,72,64,76,72
6/24/16  23:00,72,63,73,72
6/24/16  00:00,71.1,63,75,71.1
6/24/16  01:00,71.1,63,75,71.1
6/24/16  02:00,70,64,81,70
6/24/16  03:00,71.1,64,78,71.1
6/24/16  04:00,69.1,61,75,69.1
6/24/16  05:00,70,48.9,47,70
6/24/16  06:00,70,52,53,70
6/24/16  07:00,72,51.1,48,72
6/24/16  08:00,72,50,46,72
6/24/16  09:00,73,52,48,73
6/24/16  10:00,75.9,51.1,42,75.9
6/24/16  11:00,79,52,39,79
6/24/16  12:00,82,54,38,82
6/24/16  13:00,82.9,54,37,82.9
6/24/16  14:00,82.9,55,38,82.9
6/24/16  15:00,82,55,39,82
6/24/16  16:00,80.1,55,42,80.1
6/24/16  17:00,77,55.9,48,77
6/24/16  18:00,75.9,55.9,50,75.9
6/24/16  19:00,73,57.9,59,73
6/25/16  20:00,71.1,57.9,63,71.1
6/25/16  21:00,70,59,68,70
6/25/16  22:00,71.1,59,66,71.1
6/25/16  23:00,69.1,57.9,68,69.1
6/25/16  00:00,68,57,68,68
6/25/16  01:00,66.9,57,70,66.9
6/25/16  02:00,66.9,57.9,73,66.9
6/25/16  03:00,66,57.9,75,66
6/25/16  04:00,64.9,59,81,64.9
6/25/16  05:00,64.9,59,81,64.9
6/25/16  06:00,66.9,59,76,66.9
6/25/16  07:00,69.1,59,70,69.1
6/25/16  08:00,72,57.9,61,72
6/25/16  09:00,73,55,53,73
6/25/16  10:00,75.9,55.9,50,75.9
6/25/16  11:00,80.1,57,45,80.1
6/25/16  12:00,82.9,51.1,33,82.9
6/25/16  13:00,84,53.1,34,84
6/25/16  14:00,84.9,55,36,84.9
6/25/16  15:00,81,54,39,81
6/25/16  16:00,80.1,54,40,80.1
6/25/16  17:00,77,53.1,43,77
6/25/16  18:00,75.9,51.1,42,75.9
6/25/16  19:00,73,50,44,73
6/26/16  20:00,72,48,43,72
6/26/16  21:00,71.1,51.1,49,71.1
6/26/16  22:00,69.1,54,58,69.1
6/26/16  23:00,68,57,68,68
6/26/16  00:00,69.1,57,65,69.1
6/26/16  01:00,68,57.9,70,68
6/26/16  02:00,68,53.1,59,68
6/26/16  03:00,69.1,54,58,69.1
6/26/16  04:00,69.1,55,61,69.1
6/26/16  05:00,68,55,63,68
6/26/16  06:00,69.1,55.9,63,69.1
6/26/16  07:00,72,55,55,72
6/26/16  08:00,73.9,54,50,73.9
6/26/16  09:00,77,55,47,77
6/26/16  10:00,80.1,55.9,43,80.1
6/26/16  11:00,82.9,59,44,82.9
6/26/16  12:00,86,57.9,38,86
6/26/16  13:00,84.9,59,41,84.9
6/26/16  14:00,82.9,60.1,46,82.9
6/26/16  15:00,82,60.1,47,82
6/26/16  16:00,80.1,57,45,80.1
6/26/16  17:00,79,55.9,45,79
6/26/16  18:00,75.9,52,43,75.9
6/26/16  19:00,75,52,44,75
6/27/16  20:00,73.9,51.1,45,73.9
6/27/16  21:00,75,48,38,75
6/27/16  22:00,73.9,46,37,73.9
6/27/16  23:00,73,46,38,73
6/27/16  00:00,72,48.9,44,72
6/27/16  01:00,71.1,51.1,49,71.1
6/27/16  02:00,70,51.1,51,70
6/27/16  03:00,70,51.1,51,70
6/27/16  04:00,68,54,61,68
6/27/16  05:00,66.9,55.9,68,66.9
6/27/16  06:00,69.1,55.9,63,69.1
6/27/16  07:00,70,57,63,70
6/27/16  08:00,72,60.1,66,72
6/27/16  09:00,73.9,61,64,73.9
6/27/16  10:00,77,57,50,77
6/27/16  11:00,79,60.1,52,79
6/27/16  12:00,82,62.1,51,82
6/27/16  13:00,82.9,64,53,82.9
6/27/16  14:00,80.1,64.9,60,80.1
6/27/16  15:00,79,64,60,79
6/27/16  16:00,78.1,64.9,64,78.1
6/27/16  17:00,77,64.9,66,77
6/27/16  18:00,75.9,64.9,69,75.9
6/27/16  19:00,73.9,64.9,73,73.9
6/28/16  20:00,73,66,79,73
6/28/16  21:00,71.1,68,90,71.1
6/28/16  22:00,70,68,93,70
6/28/16  23:43,70,68,93,70
6/28/16  23:00,70,68,93,70
6/28/16  00:07,70,66.9,90,70
6/28/16  00:17,70,68,93,70
6/28/16  00:42,70,68,93,70
6/28/16  00:00,69.1,68,96,69.1
6/28/16  01:11,70,68,93,70
6/28/16  01:32,70,68,93,70
6/28/16  01:36,70,68,93,70
6/28/16  01:45,69.8,68,94,69.8
6/28/16  01:00,69.1,68,96,69.1
6/28/16  02:21,69.1,66.9,93,69.1
6/28/16  02:00,69.1,66.9,93,69.1
6/28/16  03:07,69.1,66.9,93,69.1
6/28/16  03:00,70,68,93,70
6/28/16  04:44,70,68,93,70
6/28/16  04:00,70,68,93,70
6/28/16  05:00,69.1,66.9,93,69.1
6/28/16  05:09,69.1,66.9,93,69.1
6/28/16  05:39,69.1,66.9,93,69.1
6/28/16  05:00,69.1,66.9,93,69.1
6/28/16  06:00,70,66.9,90,70
6/28/16  07:03,70,66.9,90,70
6/28/16  07:27,70,66.9,90,70
6/28/16  07:38,69.1,66,90,69.1
6/28/16  07:49,69.8,66.2,88,69.8
6/28/16  07:00,69.1,66.9,93,69.1
6/28/16  08:02,69.1,66,90,69.1
6/28/16  08:00,69.1,66,90,69.1
6/28/16  09:00,70,66,87,70
6/28/16  10:25,70,66.9,90,70
6/28/16  10:00,71.1,66.9,87,71.1
6/28/16  11:00,71.1,66.9,87,71.1
6/28/16  12:00,71.1,68,90,71.1
6/28/16  13:00,72,68,87,72
6/28/16  14:28,73.9,69.1,85,73.9
6/28/16  14:00,73.9,69.1,85,73.9
6/28/16  15:31,73.9,68,82,73.9
6/28/16  15:00,73.9,68,82,73.9
6/28/16  16:13,75,69.1,82,75
6/28/16  16:00,75,68,79,75
6/28/16  17:00,73.9,68,82,73.9
6/28/16  18:21,73,68,84,73
6/28/16  18:00,72,68,87,72
6/28/16  19:00,72,68,87,72
6/29/16  20:40,71.1,68,90,71.1
6/29/16  20:00,71.1,68,90,71.1
6/29/16  21:00,71.1,69.1,93,71.1
6/29/16  22:49,71.6,69.8,94,71.6
6/29/16  22:00,71.1,69.1,93,71.1
6/29/16  23:05,71.1,69.1,93,71.1
6/29/16  23:09,71.1,68,90,71.1
6/29/16  23:24,69.1,64.9,87,69.1
6/29/16  23:42,69.1,64.9,87,69.1
6/29/16  23:00,69.1,64.9,87,69.1
6/29/16  00:00,68,66,93,68
6/29/16  01:00,68,66,93,68
6/29/16  02:00,69.1,66.9,93,69.1
6/29/16  03:43,68,64.9,90,68
6/29/16  03:00,68,64.9,90,68
6/29/16  04:00,66.9,64.9,93,66.9
6/29/16  05:26,68,64.9,90,68
6/29/16  05:32,68,64.9,90,68
6/29/16  05:48,68,64.4,88,68
6/29/16  05:00,68,64.9,90,68
6/29/16  06:02,68,66,93,68
6/29/16  06:18,68,64.9,90,68
6/29/16  06:00,68,66,93,68
6/29/16  07:00,68,66,93,68
6/29/16  07:11,68,66,93,68
6/29/16  07:00,69.1,66,90,69.1
6/29/16  08:00,72,64,76,72
6/29/16  09:11,72,64.9,78,72
6/29/16  09:00,73,64.9,76,73
6/29/16  10:00,75,64.9,71,75
6/29/16  11:30,78.1,64,62,78.1
6/29/16  11:00,78.1,64,62,78.1
6/29/16  12:00,80.1,64,58,80.1
6/29/16  13:00,82,61,49,82
6/29/16  14:00,81,59,47,81
6/29/16  15:00,81,57.9,45,81
6/29/16  16:00,82,55.9,41,82
6/29/16  17:00,82,55.9,41,82
6/29/16  18:00,81,57,44,81
6/29/16  19:00,79,55.9,45,79
6/30/16  20:00,78.1,55,45,78.1
6/30/16  21:00,77,55,47,77
6/30/16  22:00,75,55.9,51,75
6/30/16  23:00,73,57,57,73
6/30/16  00:00,71.1,57,61,71.1
6/30/16  01:00,71.1,55.9,59,71.1
6/30/16  02:00,69.1,57,65,69.1
6/30/16  03:00,69.1,55.9,63,69.1
6/30/16  04:00,68,57,68,68
6/30/16  05:00,68,57,68,68
6/30/16  06:00,68,57,68,68
6/30/16  07:00,70,57,63,70
6/30/16  08:00,72,57,59,72
6/30/16  09:00,75,55,50,75
6/30/16  10:00,77,54,45,77
6/30/16  11:00,81,57,44,81
6/30/16  12:00,82.9,55,38,82.9
6/30/16  13:00,84,55.9,38,84
6/30/16  14:00,82.9,53.1,36,82.9
6/30/16  15:00,84,54,35,84
6/30/16  16:00,84,55,37,84
6/30/16  17:00,81,57,44,81
6/30/16  18:00,78.1,59,52,78.1
6/30/16  19:00,78.1,60.1,54,78.1
7/01/16  20:00,77,61,58,77
7/01/16  21:00,75.9,61,60,75.9
7/01/16  22:00,75.9,61,60,75.9
7/01/16  23:00,75.9,60.1,58,75.9
